time,Hydro Water Reservoir,Nuclear,Other,Wind Onshore,Fossil Gas,Marine,Solar,Wind Onshore,Solar,Actual Load,Forecasted Load
2020-01-01 00:00:00+01:00,4284.0,7767.0,1128.0,4863.0,,,,4770.25,,14957.0,15056.0
2020-01-01 01:00:00+01:00,3731.0,7767.0,1128.0,4878.0,,,,4891.29,,14860.0,14818.0
2020-01-01 02:00:00+01:00,3663.0,7767.0,1116.0,5109.0,,,,5049.41,,14595.0,14592.0
2020-01-01 03:00:00+01:00,3620.0,7770.0,1103.0,5230.0,,,,5259.82,,14204.0,14408.0
2020-01-01 04:00:00+01:00,3725.0,7768.0,1094.0,5500.0,,,,5511.19,,14263.0,14368.0
2020-01-01 05:00:00+01:00,4028.0,7770.0,1132.0,5795.0,,,,5820.71,,14257.0,14455.0
2020-01-01 06:00:00+01:00,4120.0,7767.0,1182.0,5911.0,,,,6089.18,,14453.0,14607.0
2020-01-01 07:00:00+01:00,4482.0,7762.0,1222.0,6184.0,,,,6246.45,,14888.0,14872.0
2020-01-01 08:00:00+01:00,4693.0,7760.0,1254.0,6414.0,,,,6358.91,,15327.0,15083.0
2020-01-01 09:00:00+01:00,4577.0,7760.0,1254.0,6510.0,,,,6468.46,,15502.0,15306.0
2020-01-01 10:00:00+01:00,4661.0,7765.0,1281.0,6575.0,,,,6554.59,,15972.0,15635.0
2020-01-01 11:00:00+01:00,4580.0,7762.0,1318.0,6572.0,,,,6590.23,,16400.0,15906.0
2020-01-01 12:00:00+01:00,4881.0,7761.0,1335.0,6499.0,,,,6593.36,,16540.0,16048.0
2020-01-01 13:00:00+01:00,4954.0,7762.0,1336.0,6488.0,,,,6559.15,,16734.0,16112.0
2020-01-01 14:00:00+01:00,5229.0,7761.0,1352.0,6419.0,,,,6529.61,,16879.0,16390.0
2020-01-01 15:00:00+01:00,5632.0,7761.0,1348.0,6433.0,,,,6505.51,,17391.0,16881.0
2020-01-01 16:00:00+01:00,6281.0,7759.0,1352.0,6397.0,,,,6504.08,,18043.0,17369.0
2020-01-01 17:00:00+01:00,6264.0,7760.0,1363.0,6389.0,,,,6567.51,,18140.0,17472.0
2020-01-01 18:00:00+01:00,5766.0,7762.0,1362.0,6459.0,,,,6623.6,,17732.0,17287.0
2020-01-01 19:00:00+01:00,5512.0,7762.0,1350.0,6622.0,,,,6695.59,,17425.0,16938.0
2020-01-01 20:00:00+01:00,5160.0,7760.0,1328.0,6659.0,,,,6755.35,,16945.0,16508.0
2020-01-01 21:00:00+01:00,4986.0,7758.0,1298.0,6719.0,,,,6781.09,,16420.0,16007.0
2020-01-01 22:00:00+01:00,4656.0,7758.0,1251.0,6708.0,,,,6773.72,,15636.0,15507.0
2020-01-01 23:00:00+01:00,4294.0,7758.0,1256.0,6662.0,,,,6756.34,,15063.0,14994.0
2020-01-02 00:00:00+01:00,3865.0,7758.0,1195.0,6733.0,,,,6685.19,,14549.0,15080.0
2020-01-02 01:00:00+01:00,3514.0,7758.0,1192.0,6628.0,,,,6617.43,,14297.0,14855.0
2020-01-02 02:00:00+01:00,3524.0,7759.0,1205.0,6487.0,,,,6513.51,,14233.0,14736.0
2020-01-02 03:00:00+01:00,3537.0,7753.0,1220.0,6416.0,,,,6394.19,,14405.0,14761.0
2020-01-02 04:00:00+01:00,3610.0,7753.0,1220.0,6310.0,,,,6322.62,,14555.0,14914.0
2020-01-02 05:00:00+01:00,4471.0,7752.0,1251.0,6242.0,,,,6278.25,,15104.0,15476.0
2020-01-02 06:00:00+01:00,5461.0,7754.0,1299.0,6230.0,,,,6242.15,,16317.0,16711.0
2020-01-02 07:00:00+01:00,6217.0,7756.0,1326.0,6219.0,,,,6272.72,,17047.0,17948.0
2020-01-02 08:00:00+01:00,6684.0,7753.0,1335.0,6217.0,,,,6327.17,,17795.0,18562.0
2020-01-02 09:00:00+01:00,6907.0,7758.0,1366.0,6425.0,,,,6417.78,,18095.0,18630.0
2020-01-02 10:00:00+01:00,6945.0,7756.0,1353.0,6488.0,,,,6487.22,,18313.0,18819.0
2020-01-02 11:00:00+01:00,6916.0,7754.0,1367.0,6532.0,,,,6536.14,,18515.0,18750.0
2020-01-02 12:00:00+01:00,6896.0,7753.0,1377.0,6575.0,,,,6559.52,,18609.0,18642.0
2020-01-02 13:00:00+01:00,6880.0,7754.0,1341.0,6475.0,,,,6533.27,,18632.0,18568.0
2020-01-02 14:00:00+01:00,7145.0,7754.0,1325.0,6452.0,,,,6541.4,,18718.0,18657.0
2020-01-02 15:00:00+01:00,7370.0,7755.0,1314.0,6514.0,,,,6563.04,,19286.0,19041.0
2020-01-02 16:00:00+01:00,7569.0,7756.0,1325.0,6510.0,,,,6597.85,,19513.0,19393.0
2020-01-02 17:00:00+01:00,7451.0,7758.0,1325.0,6538.0,,,,6626.26,,19562.0,19420.0
2020-01-02 18:00:00+01:00,7192.0,7760.0,1311.0,6629.0,,,,6666.93,,19116.0,19085.0
2020-01-02 19:00:00+01:00,6817.0,7760.0,1315.0,6684.0,,,,6728.09,,18563.0,18628.0
2020-01-02 20:00:00+01:00,6252.0,7758.0,1325.0,6756.0,,,,6774.33,,17908.0,18112.0
2020-01-02 21:00:00+01:00,5658.0,7757.0,1306.0,6816.0,,,,6822.87,,17158.0,17437.0
2020-01-02 22:00:00+01:00,5090.0,7758.0,1303.0,6875.0,,,,6867.93,,16359.0,16701.0
2020-01-02 23:00:00+01:00,4095.0,7760.0,1284.0,6983.0,,,,6916.42,,15520.0,15976.0
2020-01-03 00:00:00+01:00,3657.0,7762.0,1246.0,7066.0,,,,7054.62,,15228.0,15144.0
2020-01-03 01:00:00+01:00,3257.0,7763.0,1252.0,7169.0,,,,7128.26,,14901.0,14856.0
2020-01-03 02:00:00+01:00,3113.0,7764.0,1259.0,7239.0,,,,7155.58,,14865.0,14710.0
2020-01-03 03:00:00+01:00,3066.0,7763.0,1270.0,7186.0,,,,7181.09,,14695.0,14692.0
2020-01-03 04:00:00+01:00,3110.0,7763.0,1278.0,7268.0,,,,7201.34,,14772.0,14829.0
2020-01-03 05:00:00+01:00,3976.0,7763.0,1304.0,7264.0,,,,7184.03,,15333.0,15439.0
2020-01-03 06:00:00+01:00,4551.0,7762.0,1327.0,7087.0,,,,7162.34,,16148.0,16830.0
2020-01-03 07:00:00+01:00,5356.0,7764.0,1324.0,7086.0,,,,7117.62,,17433.0,18340.0
2020-01-03 08:00:00+01:00,5938.0,7762.0,1335.0,6953.0,,,,6991.15,,18107.0,18982.0
2020-01-03 09:00:00+01:00,5934.0,7761.0,1327.0,6846.0,,,,6848.01,,18256.0,19013.0
2020-01-03 10:00:00+01:00,6021.0,7765.0,1342.0,6823.0,,,,6831.78,,18527.0,19261.0
2020-01-03 11:00:00+01:00,6211.0,7762.0,1350.0,6837.0,,,,6885.04,,18499.0,19208.0
2020-01-03 12:00:00+01:00,6449.0,7760.0,1349.0,6816.0,,,,6860.5,,18655.0,19160.0
2020-01-03 13:00:00+01:00,6525.0,7761.0,1354.0,6836.0,,,,6679.69,,18778.0,19136.0
2020-01-03 14:00:00+01:00,6728.0,7760.0,1354.0,6707.0,,,,6476.56,,18670.0,19242.0
2020-01-03 15:00:00+01:00,7345.0,7759.0,1353.0,6561.0,,,,6333.16,,19193.0,19707.0
2020-01-03 16:00:00+01:00,7583.0,7760.0,1349.0,6500.0,,,,6333.89,,19743.0,20139.0
2020-01-03 17:00:00+01:00,7560.0,7760.0,1358.0,6465.0,,,,6403.96,,19641.0,20247.0
2020-01-03 18:00:00+01:00,7216.0,7755.0,1356.0,6537.0,,,,6500.24,,19281.0,19960.0
2020-01-03 19:00:00+01:00,6570.0,7757.0,1364.0,6705.0,,,,6645.79,,18835.0,19488.0
2020-01-03 20:00:00+01:00,5986.0,7765.0,1321.0,6893.0,,,,6788.6,,18036.0,18921.0
2020-01-03 21:00:00+01:00,5443.0,7766.0,1304.0,7028.0,,,,6903.6,,17357.0,18165.0
2020-01-03 22:00:00+01:00,4805.0,7766.0,1293.0,7167.0,,,,7024.12,,16612.0,17331.0
2020-01-03 23:00:00+01:00,4350.0,7767.0,1276.0,7309.0,,,,7124.7,,16127.0,16506.0
2020-01-04 00:00:00+01:00,3925.0,7766.0,1283.0,7362.0,,,,7376.35,,15694.0,15656.0
2020-01-04 01:00:00+01:00,3605.0,7772.0,1253.0,7347.0,,,,7376.89,,15479.0,15356.0
2020-01-04 02:00:00+01:00,3478.0,7775.0,1225.0,7231.0,,,,7254.37,,15406.0,15225.0
2020-01-04 03:00:00+01:00,3372.0,7780.0,1209.0,7026.0,,,,7096.39,,15511.0,15204.0
2020-01-04 04:00:00+01:00,3220.0,7787.0,1201.0,7001.0,,,,7011.64,,15660.0,15290.0
2020-01-04 05:00:00+01:00,3435.0,7786.0,1207.0,6962.0,,,,7035.54,,15728.0,15516.0
2020-01-04 06:00:00+01:00,3526.0,7786.0,1210.0,7113.0,,,,7083.68,,16080.0,15975.0
2020-01-04 07:00:00+01:00,3900.0,7787.0,1220.0,7159.0,,,,7088.48,,16599.0,16623.0
2020-01-04 08:00:00+01:00,4397.0,7787.0,1213.0,7222.0,,,,7081.67,,17339.0,17362.0
2020-01-04 09:00:00+01:00,4863.0,7787.0,1215.0,7183.0,,,,7082.14,,17923.0,17948.0
2020-01-04 10:00:00+01:00,5157.0,7789.0,1227.0,7124.0,,,,7123.03,,18377.0,18370.0
2020-01-04 11:00:00+01:00,5230.0,7789.0,1230.0,7179.0,,,,7164.93,,18222.0,18468.0
2020-01-04 12:00:00+01:00,5181.0,7788.0,1232.0,7181.0,,,,7171.74,,18132.0,18390.0
2020-01-04 13:00:00+01:00,5214.0,7787.0,1220.0,7115.0,,,,7124.9,,18012.0,18330.0
2020-01-04 14:00:00+01:00,5373.0,7789.0,1202.0,7111.0,,,,7102.91,,18051.0,18358.0
2020-01-04 15:00:00+01:00,5507.0,7788.0,1216.0,7102.0,,,,7060.97,,18503.0,18699.0
2020-01-04 16:00:00+01:00,6304.0,7778.0,1249.0,7048.0,,,,6983.46,,19179.0,19232.0
2020-01-04 17:00:00+01:00,7306.0,7752.0,1257.0,6914.0,,,,6864.07,,19582.0,19412.0
2020-01-04 18:00:00+01:00,7583.0,7748.0,1229.0,6748.0,,,,6692.79,,19444.0,19170.0
2020-01-04 19:00:00+01:00,7459.0,7767.0,1226.0,6546.0,,,,6460.02,,19369.0,18735.0
2020-01-04 20:00:00+01:00,6676.0,7777.0,1199.0,6290.0,,,,6174.87,,18690.0,18259.0
2020-01-04 21:00:00+01:00,6486.0,7782.0,1178.0,5897.0,,,,5857.45,,18225.0,17754.0
2020-01-04 22:00:00+01:00,5909.0,7780.0,1160.0,5550.0,,,,5525.49,,17663.0,17220.0
2020-01-04 23:00:00+01:00,5333.0,7778.0,1154.0,5283.0,,,,5222.98,,17239.0,16704.0
2020-01-05 00:00:00+01:00,4926.0,7775.0,1165.0,5017.0,,,,4939.64,,16763.0,16307.0
2020-01-05 01:00:00+01:00,4819.0,7775.0,1154.0,4645.0,,,,4543.31,,16146.0,16093.0
2020-01-05 02:00:00+01:00,4805.0,7776.0,1152.0,4227.0,,,,4199.73,,16043.0,15968.0
2020-01-05 03:00:00+01:00,4951.0,7780.0,1152.0,3867.0,,,,3861.77,,16047.0,15987.0
2020-01-05 04:00:00+01:00,5222.0,7781.0,1150.0,3542.0,,,,3501.74,,16059.0,16084.0
2020-01-05 05:00:00+01:00,5644.0,7782.0,1164.0,3157.0,,,,3151.21,,16532.0,16286.0
2020-01-05 06:00:00+01:00,6364.0,7783.0,1179.0,2833.0,,,,2856.6,,17033.0,16677.0
2020-01-05 07:00:00+01:00,8099.0,7782.0,1188.0,2554.0,,,,2624.06,,17760.0,17179.0
2020-01-05 08:00:00+01:00,8860.0,7784.0,1179.0,2325.0,,,,2473.34,,18169.0,17700.0
2020-01-05 09:00:00+01:00,9560.0,7785.0,1178.0,2464.0,,,,2451.12,,19000.0,18242.0
2020-01-05 10:00:00+01:00,9581.0,7784.0,1169.0,2745.0,,,,2644.94,,18912.0,18638.0
2020-01-05 11:00:00+01:00,9324.0,7786.0,1200.0,3188.0,,,,3037.04,,18674.0,18804.0
2020-01-05 12:00:00+01:00,9070.0,7786.0,1213.0,3801.0,,,,3542.5,,18586.0,18720.0
2020-01-05 13:00:00+01:00,8951.0,7785.0,1214.0,4406.0,,,,4100.27,,18593.0,18593.0
2020-01-05 14:00:00+01:00,8839.0,7786.0,1184.0,4907.0,,,,4665.18,,18681.0,18601.0
2020-01-05 15:00:00+01:00,8832.0,7786.0,1218.0,5409.0,,,,5136.82,,18996.0,18897.0
2020-01-05 16:00:00+01:00,8973.0,7785.0,1219.0,5649.0,,,,5441.01,,19290.0,19334.0
2020-01-05 17:00:00+01:00,9257.0,7785.0,1225.0,5865.0,,,,5637.75,,19502.0,19472.0
2020-01-05 18:00:00+01:00,9020.0,7784.0,1230.0,6020.0,,,,5776.46,,19292.0,19214.0
2020-01-05 19:00:00+01:00,8731.0,7784.0,1233.0,6074.0,,,,5858.7,,18870.0,18818.0
2020-01-05 20:00:00+01:00,8192.0,7785.0,1185.0,5911.0,,,,5891.94,,18044.0,18233.0
2020-01-05 21:00:00+01:00,7687.0,7787.0,1158.0,5935.0,,,,5894.31,,17394.0,17501.0
2020-01-05 22:00:00+01:00,6367.0,7783.0,1199.0,5804.0,,,,5878.27,,16588.0,16712.0
2020-01-05 23:00:00+01:00,5439.0,7781.0,1229.0,5789.0,,,,5877.77,,15945.0,15963.0
2020-01-06 00:00:00+01:00,4883.0,7779.0,1295.0,5692.0,,,,5599.72,,15565.0,15808.0
2020-01-06 01:00:00+01:00,4647.0,7781.0,1269.0,5365.0,,,,5335.19,,14977.0,15451.0
2020-01-06 02:00:00+01:00,4679.0,7780.0,1263.0,5181.0,,,,5129.6,,14503.0,15224.0
2020-01-06 03:00:00+01:00,4765.0,7778.0,1256.0,5113.0,,,,5014.74,,14366.0,15117.0
2020-01-06 04:00:00+01:00,4882.0,7779.0,1246.0,4943.0,,,,4893.9,,14369.0,15151.0
2020-01-06 05:00:00+01:00,5612.0,7781.0,1282.0,4711.0,,,,4745.33,,14720.0,15276.0
2020-01-06 06:00:00+01:00,6175.0,7779.0,1287.0,4672.0,,,,4570.79,,15457.0,15734.0
2020-01-06 07:00:00+01:00,7502.0,7779.0,1309.0,4442.0,,,,4385.1,,16205.0,16256.0
2020-01-06 08:00:00+01:00,8400.0,7779.0,1352.0,4278.0,,,,4224.49,,16947.0,16725.0
2020-01-06 09:00:00+01:00,9258.0,7776.0,1334.0,4254.0,,,,4108.67,,17487.0,17145.0
2020-01-06 10:00:00+01:00,9418.0,7776.0,1346.0,3939.0,,,,3942.91,,17752.0,17482.0
2020-01-06 11:00:00+01:00,9363.0,7777.0,1324.0,3978.0,,,,3743.62,,18186.0,17678.0
2020-01-06 12:00:00+01:00,9360.0,7776.0,1307.0,3841.0,,,,3591.5,,18116.0,17618.0
2020-01-06 13:00:00+01:00,9354.0,7773.0,1312.0,3815.0,,,,3550.27,,17933.0,17547.0
2020-01-06 14:00:00+01:00,9363.0,7771.0,1297.0,3932.0,,,,3639.68,,18033.0,17496.0
2020-01-06 15:00:00+01:00,9447.0,7771.0,1302.0,4121.0,,,,3757.14,,18749.0,17851.0
2020-01-06 16:00:00+01:00,9589.0,7772.0,1303.0,4025.0,,,,3861.2,,19342.0,18346.0
2020-01-06 17:00:00+01:00,9846.0,7772.0,1299.0,3986.0,,,,3877.67,,19372.0,18465.0
2020-01-06 18:00:00+01:00,9594.0,7776.0,1293.0,3736.0,,,,3874.73,,18583.0,18168.0
2020-01-06 19:00:00+01:00,9264.0,7777.0,1284.0,3728.0,,,,3953.75,,17834.0,17741.0
2020-01-06 20:00:00+01:00,8883.0,7780.0,1256.0,3890.0,,,,4115.26,,17456.0,17274.0
2020-01-06 21:00:00+01:00,8245.0,7779.0,1237.0,4152.0,,,,4260.96,,16964.0,16663.0
2020-01-06 22:00:00+01:00,6911.0,7778.0,1219.0,4241.0,,,,4404.42,,15974.0,16078.0
2020-01-06 23:00:00+01:00,6141.0,7778.0,1219.0,4433.0,,,,4529.83,,15527.0,15478.0
2020-01-07 00:00:00+01:00,5537.0,7778.0,1191.0,4431.0,,,,4322.3,,15010.0,15365.0
2020-01-07 01:00:00+01:00,5005.0,7780.0,1214.0,4284.0,,,,4375.26,,14486.0,15090.0
2020-01-07 02:00:00+01:00,4941.0,7781.0,1214.0,4376.0,,,,4402.36,,14402.0,14994.0
2020-01-07 03:00:00+01:00,5005.0,7779.0,1222.0,4335.0,,,,4397.08,,14347.0,15043.0
2020-01-07 04:00:00+01:00,5261.0,7778.0,1225.0,4289.0,,,,4308.37,,14522.0,15321.0
2020-01-07 05:00:00+01:00,6972.0,7777.0,1246.0,4294.0,,,,4208.44,,15815.0,16063.0
2020-01-07 06:00:00+01:00,9132.0,7776.0,1272.0,4238.0,,,,4160.58,,17564.0,17804.0
2020-01-07 07:00:00+01:00,9836.0,7775.0,1305.0,4191.0,,,,4140.01,,19107.0,19417.0
2020-01-07 08:00:00+01:00,9973.0,7777.0,1307.0,3985.0,,,,4059.69,,19802.0,19757.0
2020-01-07 09:00:00+01:00,9994.0,7776.0,1279.0,3956.0,,,,4019.91,,19692.0,19686.0
2020-01-07 10:00:00+01:00,10081.0,7777.0,1289.0,3891.0,,,,3955.61,,19887.0,19760.0
2020-01-07 11:00:00+01:00,10145.0,7781.0,1280.0,3794.0,,,,3840.0,,19967.0,19679.0
2020-01-07 12:00:00+01:00,10212.0,7777.0,1282.0,3755.0,,,,3694.57,,20178.0,19585.0
2020-01-07 13:00:00+01:00,10248.0,7777.0,1285.0,3771.0,,,,3646.24,,20227.0,19500.0
2020-01-07 14:00:00+01:00,10256.0,7778.0,1285.0,3687.0,,,,3750.87,,19875.0,19525.0
2020-01-07 15:00:00+01:00,10233.0,7779.0,1248.0,3844.0,,,,3954.84,,19820.0,19852.0
2020-01-07 16:00:00+01:00,10241.0,7780.0,1254.0,4393.0,,,,4288.38,,19990.0,20168.0
2020-01-07 17:00:00+01:00,10044.0,7779.0,1262.0,4824.0,,,,4725.8,,19733.0,20305.0
2020-01-07 18:00:00+01:00,9851.0,7781.0,1262.0,5263.0,,,,5181.08,,19338.0,19860.0
2020-01-07 19:00:00+01:00,9276.0,7783.0,1246.0,5825.0,,,,5603.32,,18931.0,19412.0
2020-01-07 20:00:00+01:00,7885.0,7783.0,1213.0,6257.0,,,,5978.5,,18316.0,18764.0
2020-01-07 21:00:00+01:00,6756.0,7781.0,1195.0,6590.0,,,,6278.12,,17480.0,17983.0
2020-01-07 22:00:00+01:00,5920.0,7782.0,1180.0,6844.0,,,,6533.47,,16596.0,17054.0
2020-01-07 23:00:00+01:00,5023.0,7782.0,1172.0,7023.0,,,,6783.66,,15918.0,16167.0
2020-01-08 00:00:00+01:00,4288.0,7780.0,1170.0,7220.0,,,,7205.3,,15649.0,15303.0
2020-01-08 01:00:00+01:00,3501.0,7780.0,1154.0,7269.0,,,,7269.57,,15311.0,14965.0
2020-01-08 02:00:00+01:00,3204.0,7781.0,1142.0,7310.0,,,,7218.49,,15172.0,14824.0
2020-01-08 03:00:00+01:00,3230.0,7783.0,1146.0,7238.0,,,,7167.01,,15239.0,14819.0
2020-01-08 04:00:00+01:00,3449.0,7783.0,1150.0,7155.0,,,,7131.94,,15264.0,15032.0
2020-01-08 05:00:00+01:00,4591.0,7782.0,1160.0,7113.0,,,,7075.52,,15665.0,15783.0
2020-01-08 06:00:00+01:00,6349.0,7780.0,1242.0,7032.0,,,,7027.08,,17492.0,17594.0
2020-01-08 07:00:00+01:00,8167.0,7782.0,1272.0,7037.0,,,,6994.93,,19101.0,19283.0
2020-01-08 08:00:00+01:00,8785.0,7784.0,1292.0,6981.0,,,,6968.58,,19777.0,19520.0
2020-01-08 09:00:00+01:00,8450.0,7783.0,1303.0,6900.0,,,,6957.62,,19596.0,19303.0
2020-01-08 10:00:00+01:00,8532.0,7783.0,1255.0,6782.0,,,,6884.72,,19581.0,19306.0
2020-01-08 11:00:00+01:00,8593.0,7785.0,1259.0,6685.0,,,,6746.8,,19416.0,19237.0
2020-01-08 12:00:00+01:00,8733.0,7786.0,1251.0,6436.0,,,,6567.96,,19116.0,19104.0
2020-01-08 13:00:00+01:00,8728.0,7788.0,1258.0,6321.0,,,,6447.33,,19187.0,19055.0
2020-01-08 14:00:00+01:00,8994.0,7785.0,1251.0,6173.0,,,,6400.77,,19175.0,19116.0
2020-01-08 15:00:00+01:00,9144.0,7787.0,1251.0,6216.0,,,,6364.64,,19667.0,19589.0
2020-01-08 16:00:00+01:00,9244.0,7785.0,1244.0,6295.0,,,,6393.86,,20141.0,20044.0
2020-01-08 17:00:00+01:00,9168.0,7787.0,1252.0,6322.0,,,,6440.77,,20223.0,20306.0
2020-01-08 18:00:00+01:00,8933.0,7790.0,1256.0,6431.0,,,,6471.35,,19927.0,19915.0
2020-01-08 19:00:00+01:00,8601.0,7790.0,1248.0,6400.0,,,,6484.97,,19470.0,19517.0
2020-01-08 20:00:00+01:00,8092.0,7789.0,1253.0,6539.0,,,,6506.0,,18665.0,18909.0
2020-01-08 21:00:00+01:00,7593.0,7791.0,1239.0,6570.0,,,,6518.7,,18033.0,18118.0
2020-01-08 22:00:00+01:00,6518.0,7791.0,1195.0,6603.0,,,,6520.9,,17214.0,17149.0
2020-01-08 23:00:00+01:00,5561.0,7792.0,1143.0,6657.0,,,,6516.14,,16305.0,16228.0
2020-01-09 00:00:00+01:00,5329.0,7792.0,1091.0,6732.0,,,,6703.19,,15758.0,15636.0
2020-01-09 01:00:00+01:00,5047.0,7793.0,1105.0,6748.0,,,,6712.04,,15415.0,15385.0
2020-01-09 02:00:00+01:00,5060.0,7794.0,1098.0,6691.0,,,,6637.61,,15473.0,15332.0
2020-01-09 03:00:00+01:00,5206.0,7792.0,1110.0,6591.0,,,,6535.11,,15485.0,15416.0
2020-01-09 04:00:00+01:00,5447.0,7791.0,1119.0,6466.0,,,,6390.5,,15686.0,15708.0
2020-01-09 05:00:00+01:00,6528.0,7790.0,1190.0,6241.0,,,,6212.82,,16644.0,16548.0
2020-01-09 06:00:00+01:00,7860.0,7790.0,1226.0,6056.0,,,,6024.39,,18523.0,18418.0
2020-01-09 07:00:00+01:00,8453.0,7788.0,1300.0,5819.0,,,,5788.52,,20154.0,20182.0
2020-01-09 08:00:00+01:00,8746.0,7790.0,1316.0,5491.0,,,,5469.61,,20776.0,20560.0
2020-01-09 09:00:00+01:00,8897.0,7788.0,1321.0,5154.0,,,,5152.21,,20512.0,20510.0
2020-01-09 10:00:00+01:00,8992.0,7789.0,1291.0,4817.0,,,,4806.59,,20489.0,20547.0
2020-01-09 11:00:00+01:00,9011.0,7789.0,1261.0,4334.0,,,,4404.17,,20140.0,20431.0
2020-01-09 12:00:00+01:00,9149.0,7789.0,1239.0,3999.0,,,,3995.68,,20017.0,20281.0
2020-01-09 13:00:00+01:00,9346.0,7788.0,1241.0,3770.0,,,,3702.58,,20330.0,20186.0
2020-01-09 14:00:00+01:00,9512.0,7786.0,1222.0,3501.0,,,,3591.31,,20471.0,20237.0
2020-01-09 15:00:00+01:00,9736.0,7786.0,1216.0,3400.0,,,,3512.44,,20762.0,20656.0
2020-01-09 16:00:00+01:00,9733.0,7785.0,1203.0,3319.0,,,,3428.76,,20591.0,21066.0
2020-01-09 17:00:00+01:00,9951.0,7784.0,1178.0,3332.0,,,,3373.91,,20670.0,21258.0
2020-01-09 18:00:00+01:00,9816.0,7785.0,1192.0,3419.0,,,,3344.24,,20310.0,20833.0
2020-01-09 19:00:00+01:00,9847.0,7787.0,1182.0,3338.0,,,,3269.77,,19914.0,20387.0
2020-01-09 20:00:00+01:00,9741.0,7789.0,1157.0,3289.0,,,,3147.85,,19211.0,19765.0
2020-01-09 21:00:00+01:00,9395.0,7789.0,1148.0,3233.0,,,,3033.08,,18369.0,18978.0
2020-01-09 22:00:00+01:00,8392.0,7787.0,1099.0,3231.0,,,,2928.44,,17409.0,17986.0
2020-01-09 23:00:00+01:00,7668.0,7785.0,1076.0,3129.0,,,,2859.65,,16120.0,17050.0
2020-01-10 00:00:00+01:00,7741.0,7790.0,1082.0,3174.0,,,,3139.49,,15746.0,16178.0
2020-01-10 01:00:00+01:00,7274.0,7790.0,1041.0,3134.0,,,,3033.68,,15367.0,15894.0
2020-01-10 02:00:00+01:00,7337.0,7789.0,1034.0,3003.0,,,,2923.0,,15264.0,15808.0
2020-01-10 03:00:00+01:00,7678.0,7788.0,1041.0,3067.0,,,,2840.01,,15330.0,15869.0
2020-01-10 04:00:00+01:00,8378.0,7786.0,1053.0,2951.0,,,,2763.52,,15585.0,16153.0
2020-01-10 05:00:00+01:00,9666.0,7784.0,1084.0,2867.0,,,,2714.06,,16538.0,16972.0
2020-01-10 06:00:00+01:00,10641.0,7783.0,1152.0,2804.0,,,,2671.96,,18415.0,18879.0
2020-01-10 07:00:00+01:00,11127.0,7784.0,1184.0,2865.0,,,,2652.95,,19978.0,20554.0
2020-01-10 08:00:00+01:00,10907.0,7784.0,1225.0,2927.0,,,,2692.56,,20421.0,20849.0
2020-01-10 09:00:00+01:00,11062.0,7785.0,1245.0,2997.0,,,,2781.46,,20326.0,20752.0
2020-01-10 10:00:00+01:00,11120.0,7785.0,1257.0,3048.0,,,,2802.63,,20777.0,20799.0
2020-01-10 11:00:00+01:00,11097.0,7785.0,1256.0,2992.0,,,,2761.15,,20703.0,20672.0
2020-01-10 12:00:00+01:00,11067.0,7785.0,1230.0,2986.0,,,,2773.37,,20535.0,20454.0
2020-01-10 13:00:00+01:00,11046.0,7785.0,1233.0,2967.0,,,,2857.6,,19916.0,20203.0
2020-01-10 14:00:00+01:00,10983.0,7783.0,1211.0,2959.0,,,,2967.31,,19860.0,20038.0
2020-01-10 15:00:00+01:00,10990.0,7783.0,1232.0,3201.0,,,,3117.52,,20328.0,20175.0
2020-01-10 16:00:00+01:00,10967.0,7782.0,1256.0,3325.0,,,,3271.02,,20543.0,20627.0
2020-01-10 17:00:00+01:00,10899.0,7784.0,1284.0,3333.0,,,,3388.36,,20448.0,20850.0
2020-01-10 18:00:00+01:00,10643.0,7785.0,1268.0,3373.0,,,,3468.54,,20334.0,20456.0
2020-01-10 19:00:00+01:00,10680.0,7786.0,1271.0,3377.0,,,,3416.86,,19964.0,19872.0
2020-01-10 20:00:00+01:00,10604.0,7787.0,1273.0,3297.0,,,,3287.36,,19312.0,19090.0
2020-01-10 21:00:00+01:00,10441.0,7788.0,1245.0,3175.0,,,,3147.78,,18932.0,18390.0
2020-01-10 22:00:00+01:00,10178.0,7789.0,1199.0,3147.0,,,,2957.71,,18495.0,17689.0
2020-01-10 23:00:00+01:00,9425.0,7791.0,1168.0,2882.0,,,,2844.68,,17570.0,17050.0
2020-01-11 00:00:00+01:00,9016.0,7790.0,1114.0,2529.0,,,,2544.99,,17106.0,16757.0
2020-01-11 01:00:00+01:00,8525.0,7790.0,1105.0,2704.0,,,,2585.21,,16841.0,16500.0
2020-01-11 02:00:00+01:00,8186.0,7788.0,1109.0,2849.0,,,,2785.02,,16106.0,16374.0
2020-01-11 03:00:00+01:00,8005.0,7789.0,1101.0,3234.0,,,,3117.48,,15857.0,16365.0
2020-01-11 04:00:00+01:00,7942.0,7788.0,1088.0,3740.0,,,,3506.99,,15913.0,16472.0
2020-01-11 05:00:00+01:00,7839.0,7790.0,1089.0,4207.0,,,,3908.63,,16136.0,16705.0
2020-01-11 06:00:00+01:00,7955.0,7792.0,1090.0,4642.0,,,,4322.85,,16649.0,17169.0
2020-01-11 07:00:00+01:00,8202.0,7793.0,1134.0,4863.0,,,,4681.95,,17235.0,17819.0
