time,Actual Load,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,renewable
2020-01-01 00:00:00+01:00,43500.445,4796.645,9316.965,0.0,6046.09,1961.8225,453.735,31.7325,623.915,1314.3675,302.5475,8084.69,462.6125,200.12,0.10250000000000001,835.575,549.4,6061.0125,13255.9275
2020-01-01 01:00:00+01:00,42598.765,4773.5375,9419.067500000001,0.0,5673.4875,1825.3025,453.7475,31.83,669.5575,1308.6399999999999,151.16,8089.5125,460.985,199.19,0.1075,815.955,1169.1675,5874.57,13508.2025
2020-01-01 02:00:00+01:00,41463.990000000005,4770.73,9425.6025,0.0,5485.5425,1797.245,454.135,31.7825,2365.8325,1303.4975,105.035,8082.452499999999,454.6125,198.16,0.11,808.4375,1665.6225,5764.665,13839.6025
2020-01-01 03:00:00+01:00,40279.6175,4766.65,9497.335,0.0,5504.6675000000005,1899.2875000000001,453.7275,31.439999999999998,2454.5474999999997,1296.0725,160.3175,8072.74,462.7475,201.09,0.11499999999999999,803.965,2062.205,5482.375,14000.265
2020-01-01 04:00:00+01:00,40264.645000000004,4768.57,9549.8575,0.0,5407.345,1922.8025,453.73,31.5625,2269.945,1291.5325,35.525,8073.57,462.555,199.46,0.1375,824.6975,2292.1525,5457.110000000001,14076.05
2020-01-01 05:00:00+01:00,40017.5575,4780.005,9466.532500000001,0.0,5422.715,1983.435,453.7275,31.0275,2257.19,1291.645,29.229999999999997,8070.2075,459.9775,196.775,0.1575,828.1525,2159.1575000000003,5566.805,14054.802500000002
2020-01-01 06:00:00+01:00,38959.1975,4797.415,9338.395,0.0,5427.76,2006.77,453.7425,30.83,1406.4875,1291.445,41.4275,8076.2925,459.055,191.76749999999998,0.195,823.0775,1942.92,5565.58,13861.58
2020-01-01 07:00:00+01:00,39464.0675,4842.4175,9323.5475,0.0,5609.425,2012.77,453.7275,30.75,492.12,1297.79,31.552500000000002,8093.0975,459.1725,192.27,0.41250000000000003,827.9475,2154.3025,5250.3975,13799.892499999998
2020-01-01 08:00:00+01:00,40177.475,4886.675,9801.6075,0.0,5708.065,2049.9375,454.1175,30.65,202.0825,1300.525,17.9375,8097.2125,460.14,192.3625,366.54499999999996,829.5775,2283.2875,5048.43,14126.412500000002
2020-01-01 09:00:00+01:00,42373.935,4890.37,9961.682499999999,0.0,5779.2875,2065.865,453.7225,30.29,180.64,1307.1025,29.0675,8097.825,460.84000000000003,192.0925,3028.6075,814.735,2341.16,5038.8025,16857.4925
2020-01-01 10:00:00+01:00,44552.9925,4852.195,10179.17,0.0,5781.17,2045.145,453.7475,30.04,453.195,1311.3775,57.645,8050.9,461.3725,191.6975,6612.1475,820.835,2546.73,4775.675,20377.5075
2020-01-01 11:00:00+01:00,46662.24,4825.5625,10170.6175,0.0,5791.3025,2038.0025,453.745,29.82,642.1975,1316.945,43.5625,7816.5525,461.46000000000004,193.865,9550.175,830.185,2751.8650000000002,4551.6675,23263.462499999998
2020-01-01 12:00:00+01:00,47989.0725,4769.63,10322.2775,0.0,5738.0225,2035.1475,453.745,29.3925,580.0825,1327.075,37.8825,7681.96,461.40250000000003,195.375,10883.0525,825.9175,3363.4700000000003,4165.2375,24771.115
2020-01-01 13:00:00+01:00,47723.2625,4816.7825,10042.904999999999,0.0,5720.2025,2008.0525,453.7575,29.37,524.02,1335.9724999999999,49.614999999999995,7917.754999999999,461.335,196.9525,9998.155,827.34,3619.1225,4220.1475,24266.1175
2020-01-01 14:00:00+01:00,46133.1,4845.95,10753.6325,0.0,5817.705,2031.5475,453.73,29.302500000000002,966.8325,1331.4775,91.96000000000001,8076.0650000000005,461.095,197.1225,6886.4800000000005,824.9,3326.8225,4079.46,20788.575
2020-01-01 15:00:00+01:00,46275.28,4823.6925,11081.605,0.0,5908.0525,2206.4925000000003,453.73,29.442500000000003,1076.775,1331.8874999999998,81.2525,8090.0025,461.6,196.765,2487.6724999999997,820.225,2967.3375,4244.4025,16162.4525
2020-01-01 16:00:00+01:00,49069.7325,4820.9625,11183.515,0.0,6258.219999999999,2144.34,453.7325,29.57,1017.1625,1326.97,153.665,8089.4275,459.71000000000004,196.9675,123.9375,833.4375,2985.0175,5417.7825,15054.8725
2020-01-01 17:00:00+01:00,53047.6725,4872.2775,11179.92,0.0,6299.745,2189.6425,453.74,29.7575,1354.3600000000001,1322.05,65.625,8085.77,459.91499999999996,196.91750000000002,0.66,829.985,3755.87,6693.71,16936.8675
2020-01-01 18:00:00+01:00,53872.9075,4916.46,11114.2875,0.0,6377.3625,2050.5975,453.735,29.78,2156.515,1316.5349999999999,51.59,8083.3175,463.7625,196.59,0.46,826.73,4458.3150000000005,7871.655,18841.385000000002
2020-01-01 19:00:00+01:00,52635.6225,4909.2474999999995,10710.215,0.0,6404.09,1886.565,453.725,29.755,1647.4675,1301.5325,52.4075,8088.1325,465.0525,196.3325,0.295,831.4075,4710.36,8766.6125,19966.5425
2020-01-01 20:00:00+01:00,50517.0125,4878.455,11077.765,0.0,6379.46,1873.0325,454.7325,29.84,1295.545,1297.1125,86.09,8087.9974999999995,465.1225,195.4625,0.1925,828.5575,4405.2825,9478.34,20370.775
2020-01-01 21:00:00+01:00,49120.2775,4859.9125,11228.9925,0.0,6206.4075,1854.7175,453.735,30.052500000000002,1073.1425,1301.1100000000001,53.16,8073.305,466.1275,195.3525,0.155,829.7825,4023.17,10006.6975,20469.61
2020-01-01 22:00:00+01:00,48204.78,4828.85,11238.092499999999,0.0,6183.68,1776.1025,453.74,30.7425,1344.3375,1299.7575,171.91,8070.215,468.4575,194.5925,0.1375,816.7725,3769.955,8995.9,19291.845
2020-01-01 23:00:00+01:00,45410.7375,4770.5575,11243.07,0.0,5767.6725,1750.44,453.74,31.622500000000002,1226.3925,1293.1925,183.35,8066.77,468.255,195.11,0.135,816.9775,3825.635,8525.41,18825.0125
2020-01-02 00:00:00+01:00,43971.61,4750.452499999999,11046.574999999999,0.0,5584.639999999999,1619.9025000000001,453.7425,31.875,2086.5825,1290.3075,50.0175,8079.265,462.5025,196.67249999999999,0.12,844.725,4229.14,8121.785,18670.37
2020-01-02 01:00:00+01:00,42537.095,4721.0275,11010.15,0.0,5609.4325,1593.4575,453.74,31.9125,2360.1825,1292.3425,56.875,8093.835,462.395,199.3775,0.1175,827.9525,4621.33,7370.9275,18293.91
2020-01-02 02:00:00+01:00,41919.1225,4707.3725,10816.5725,0.0,5607.6025,1599.3325,453.735,31.7425,2185.0625,1300.255,75.6375,8096.945,461.9825,198.8375,0.125,815.755,5021.9275,6942.92,18278.8175
2020-01-02 03:00:00+01:00,41968.51,4679.2,10307.34,0.0,5401.9125,1618.8975,453.7325,31.67,2275.5125,1286.35,68.9225,8095.5075,461.49,198.82,0.125,808.8425,5208.2875,6364.77,17838.145
2020-01-02 04:00:00+01:00,43067.84,4691.095,8895.335000000001,0.0,5603.4425,1664.7325,453.77250000000004,31.6075,2047.5100000000002,1284.2775,99.53,8096.7775,461.40500000000003,197.4875,0.14750000000000002,823.6775,5294.9375,6256.9375,17856.02
2020-01-02 05:00:00+01:00,45395.61,4715.61,9457.015,0.0,5770.7275,1686.185,454.9175,31.0875,483.48,1282.3825,32.1,8094.5125,459.895,197.6575,0.16,833.03,5156.3875,6914.18,18329.565
2020-01-02 06:00:00+01:00,49812.53,4714.047500000001,10607.4925,0.0,6007.26,1893.9499999999998,453.745,30.765,243.92000000000002,1280.1225,43.955,8019.6675,459.36,191.5925,0.1525,819.825,5395.925,7807.702499999999,19464.2625
2020-01-02 07:00:00+01:00,54798.2425,4840.235,10806.895,0.0,6753.0925,2080.1725,454.605,30.665,483.91,1279.0375,148.785,7896.1825,461.2075,189.0225,0.1975,834.2375,5404.1325,8689.675,20581.75
2020-01-02 08:00:00+01:00,58182.2175,4916.9275,11090.435000000001,0.0,7198.055,2373.815,453.025,30.5225,1928.97,1277.1925,474.58,8100.0675,459.71999999999997,195.0375,425.4375,827.3075,5480.845,8806.5475,21607.090000000004
2020-01-02 09:00:00+01:00,60124.2675,4945.7725,11111.4625,0.0,7447.135,2693.73,449.02250000000004,30.0425,2132.9825,1277.815,403.9825,8087.9575,459.7925,192.875,3129.0575,826.4925000000001,5925.0125,8912.9625,24817.519999999997
2020-01-02 10:00:00+01:00,61127.63,4939.05,11128.215,0.0,7529.32,2884.305,448.7275,29.45,2824.115,1285.375,237.01500000000001,8006.9325,459.86,195.055,6068.827499999999,820.4225,6086.7075,8727.285,27568.765
2020-01-02 11:00:00+01:00,61947.26,4902.26,11138.355,0.0,7435.275,2886.0975,448.72749999999996,29.11,1315.1475,1286.0825,42.0975,8008.344999999999,458.685,193.95499999999998,8108.5275,820.5475,6442.1875,7838.5,28842.719999999998
2020-01-02 12:00:00+01:00,62183.9975,4858.9075,11141.745,0.0,7443.275,2903.26,448.7175,28.61,1154.2175,1274.76,112.2175,8003.5599999999995,457.9425,197.4375,8587.682499999999,824.6625,6423.08,7073.06,28555.754999999997
2020-01-02 13:00:00+01:00,61336.4025,4844.805,11140.5725,0.0,7503.2225,3019.585,448.7125,28.685,1210.0075000000002,1282.3325,72.7,8001.74,456.4475,198.7125,7191.3525,824.49,6403.2,7102.9275,27124.714999999997
2020-01-02 14:00:00+01:00,60373.055,4835.25,10524.065,0.0,7481.66,3103.975,448.7275,28.9025,1214.8475,1276.3725,209.3,8006.2625,456.0725,198.3725,4539.57,812.465,6502.455,7847.7,25437.9225
2020-01-02 15:00:00+01:00,60447.985,4861.4275,10347.58,0.0,7469.055,3116.4325,448.7225,28.915,1129.67,1277.115,214.73,8024.85,456.1125,196.5025,1405.565,804.1275,6468.4,9088.4275,23541.0825
2020-01-02 16:00:00+01:00,62291.0825,4938.2175,10342.6325,0.0,7437.73,3006.8525,448.7325,29.415,1343.7725,1285.92,138.955,8020.8724999999995,456.6,200.66750000000002,55.309999999999995,801.2975,6519.38,10628.3875,23796.252500000002
2020-01-02 17:00:00+01:00,65235.0575,4980.532499999999,10385.619999999999,0.0,7411.5525,2895.5074999999997,448.7425,29.95,1951.635,1284.05,171.41,8000.2525,456.6075,200.8175,0.3625,815.7175,6607.2875,12827.380000000001,26101.79
2020-01-02 18:00:00+01:00,65358.9975,4981.827499999999,10624.5925,0.0,7510.895,3122.815,448.7425,30.065,1569.8225,1282.4975,218.2825,7932.1275000000005,456.28,201.63,0.405,822.02,6737.422500000001,14904.27,28356.4
2020-01-02 19:00:00+01:00,64000.975,4986.5599999999995,10907.9625,0.0,7456.1125,3172.8875000000003,448.72,30.3375,524.0875,1281.0975,229.20749999999998,7896.305,456.2375,201.8275,0.16999999999999998,817.97,6813.6875,15984.78,29527.6675
2020-01-02 20:00:00+01:00,60276.525,4923.1,11052.3825,0.0,6901.72,2872.4625,448.72,30.4875,852.61,1278.97,287.22,7893.389999999999,456.04999999999995,200.165,0.16,820.2075,6882.3375,16643.9525,30246.3925
2020-01-02 21:00:00+01:00,57459.6125,4868.33,10705.5475,0.0,6053.285,2572.0875,448.71750000000003,30.6175,477.625,1270.1775,214.2825,7882.9475,456.3625,200.32999999999998,0.1375,813.3725,6917.5375,17469.415,30970.8275
2020-01-02 22:00:00+01:00,55617.104999999996,4820.3925,10413.79,0.0,5410.26,2457.8875,448.71750000000003,31.1475,327.505,1268.96,149.435,7887.0225,454.57,200.65,0.12,815.3,6733.1125,17897.5,31101.317499999997
2020-01-02 23:00:00+01:00,52142.06,4769.9875,8298.705,0.0,4822.8075,2415.1375,448.72749999999996,31.7125,935.9325,1271.43,138.79,7881.98,449.49,200.6725,0.1175,814.485,6768.2825,18126.2375,31307.230000000003
2020-01-03 00:00:00+01:00,49155.2025,4745.08,7873.592500000001,0.0,4991.032499999999,2350.495,448.7275,31.855,1455.285,1296.9,127.03999999999999,7878.6925,455.78999999999996,199.945,0.1175,819.9725,6741.675,19258.2875,32400.899999999998
2020-01-03 01:00:00+01:00,47681.675,4725.585,7244.922500000001,0.0,4754.4400000000005,2306.3075,448.88,31.63,2391.54,1311.725,72.7825,7886.81,450.355,199.64,0.11,808.11,6765.0075,20545.735,33652.215
2020-01-03 02:00:00+01:00,46908.815,4716.0775,6646.98,0.0,4645.735,2209.355,448.705,30.9675,2331.295,1311.5425,97.3375,7877.5025000000005,448.255,197.5375,0.11,793.395,6705.79,21429.17,34488.5325
2020-01-03 03:00:00+01:00,46809.4075,4719.8725,6413.285,0.0,4665.5275,2266.2825,448.71750000000003,30.5425,2281.375,1312.365,21.11,7830.1224999999995,448.24249999999995,196.9425,0.1175,784.4875,6647.5975,22416.675,35345.2225
2020-01-03 04:00:00+01:00,47711.7375,4672.785,6247.04,0.0,4834.9725,2288.165,448.725,30.31,2361.61,1316.3075,66.39,7736.7425,448.0575,196.3375,0.125,773.9075,6635.235,23702.35,36619.840000000004
2020-01-03 05:00:00+01:00,49821.735,4710.0650000000005,6168.525,0.0,5137.4575,2451.6675,448.73,29.7625,2281.1375,1314.545,114.67,7725.2625,447.97749999999996,195.4875,0.14500000000000002,802.7625,6624.775,24708.6475,37698.0975
2020-01-03 06:00:00+01:00,53695.0775,4732.3275,6345.9575,0.0,5770.2675,2641.5,446.39,29.447499999999998,507.2775,1313.7725,45.489999999999995,7753.57,448.125,194.22,0.1325,798.6425,6651.135,26401.225,39367.75
2020-01-03 07:00:00+01:00,57811.595,4815.895,7660.5650000000005,0.0,6237.0975,2826.8824999999997,446.2275,29.5675,29.59,1318.8,70.765,7693.605,448.1625,195.27499999999998,0.1775,789.89,6597.895,27168.3875,40196.7625
2020-01-03 08:00:00+01:00,60857.6775,4900.7525000000005,8051.7775,0.0,6373.7875,3103.935,446.24,29.4425,27.8675,1316.4724999999999,162.4,7609.7275,448.37,196.77,251.1375,809.6275,6435.9325,27465.802499999998,40758.71000000001
2020-01-03 09:00:00+01:00,62723.1,4905.3,8430.654999999999,0.0,6437.9175,3222.475,446.2375,29.1,345.37,1315.155,35.4075,7761.0625,448.0175,197.0025,1666.77,805.69,5984.73,27406.8475,41540.3125
2020-01-03 10:00:00+01:00,63798.5275,4896.3875,8640.4225,0.0,6508.0075,3223.475,446.23,27.965,429.21750000000003,1308.955,50.6075,7767.77,448.125,199.0375,3051.16,805.6075,5470.605,27870.015,42874.7325
2020-01-03 11:00:00+01:00,65113.375,4912.2175,9098.130000000001,0.0,6566.0225,3180.5474999999997,446.71500000000003,27.4925,309.3525,1318.7625,53.8475,7723.092500000001,447.13,200.8275,3905.8375,808.91,4884.2075,28497.8125,43801.005000000005
2020-01-03 12:00:00+01:00,65167.4875,4884.2275,9464.4125,0.0,6580.975,3275.125,449.02250000000004,27.2325,941.3525000000001,1321.4775,45.785,7747.05,435.46500000000003,199.4925,3948.55,812.7375,3804.7275,28111.7625,42343.255000000005
2020-01-03 13:00:00+01:00,63839.5025,4871.5025,9423.805,0.0,6243.275,3229.315,450.9425,26.5475,593.68,1326.22,36.7325,7725.95,435.515,199.3775,2822.765,810.0125,4529.87,27660.14,41473.155
2020-01-03 14:00:00+01:00,62813.9775,4879.5599999999995,9406.247500000001,0.0,5915.264999999999,3094.3075,451.235,26.015,167.5925,1332.025,181.92000000000002,7694.6849999999995,435.555,201.4075,1617.2875,804.3375000000001,5388.23,27297.045000000002,40923.490000000005
2020-01-03 15:00:00+01:00,62309.057499999995,4899.4475,9217.7925,0.0,5972.795,3122.5075,451.24,24.4,1241.8474999999999,1342.5625,114.2925,7672.8575,435.5525,201.06,603.7275,804.0975000000001,4850.4775,27744.535,39780.5025
2020-01-03 16:00:00+01:00,63169.9925,4946.995,9327.6225,0.0,6282.6475,3140.645,451.235,24.21,1328.8525,1344.5925,198.3775,7600.92,435.4975,198.615,31.802500000000002,808.7775,6004.695,27905.7425,40655.030000000006
2020-01-03 17:00:00+01:00,65163.2775,5013.14,8970.4575,0.0,6285.3075,3281.8975,451.6125,23.7125,1232.675,1339.0725,103.305,7474.74,435.46500000000003,200.1975,0.335,807.4375,6208.45,28403.21,41291.4225
2020-01-03 18:00:00+01:00,64904.9875,5019.225,8148.72,0.0,6363.3075,3473.52,451.2425,23.675,1587.4625,1326.7475,195.3225,7164.95,432.195,199.2025,0.1475,793.695,5980.7625,29757.66,42502.7425
2020-01-03 19:00:00+01:00,63035.5725,5001.6525,7009.0625,0.0,6143.7375,3502.2325,451.2575,23.8125,1932.92,1315.42,125.86500000000001,7063.1675,411.9025,190.48499999999999,0.1525,804.115,5918.1575,29394.135000000002,41969.68
2020-01-03 20:00:00+01:00,59326.85,4950.827499999999,6364.5375,0.0,5976.65,3549.215,451.235,24.1525,1989.41,1319.4575,142.6775,7529.725,394.34999999999997,181.115,0.13,810.7125000000001,5789.825,28635.09,41043.275
2020-01-03 21:00:00+01:00,56056.97,4920.165,5977.9675,0.0,5364.7425,3392.4475,451.2475,24.28,1663.3475,1326.45,114.7375,7634.09,368.975,168.67000000000002,0.14750000000000002,803.51,5880.4425,27715.64,40150.532499999994
2020-01-03 22:00:00+01:00,54497.755000000005,4868.645,5892.455,0.0,5040.365,3124.915,451.2325,24.89,1180.79,1324.0575,44.92,7726.65,347.59749999999997,158.89749999999998,0.1575,810.78,5920.1775,27155.697500000002,39497.442500000005
2020-01-03 23:00:00+01:00,51471.24,4815.3150000000005,5727.9025,0.0,4858.5025,2997.005,451.2225,25.34,698.4225,1322.0375,53.915,7757.5599999999995,345.7225,157.06,0.13,815.465,5771.8825,26724.0,38869.68
2020-01-04 00:00:00+01:00,48789.6075,4769.545,5463.36,0.0,4579.7575,2647.765,451.17,25.2575,805.0125,1366.4775,77.89,7706.615,330.2425,146.185,0.125,789.335,5339.379999999999,26484.22,38209.08
2020-01-04 01:00:00+01:00,46574.615000000005,4718.2425,5570.74,0.0,4626.5175,2390.91,451.6,25.5925,962.0375,1372.8575,72.9675,7743.2425,330.8025,146.1325,0.125,775.8,4996.7925,25732.7725,37065.4825
2020-01-04 02:00:00+01:00,45663.205,4739.67,5996.8025,0.0,4809.1849999999995,2357.0299999999997,451.1025,25.7825,1611.9950000000001,1375.97,66.14,7752.355,366.15,162.145,0.1225,762.4025,4877.2025,24621.3175,35868.350000000006
2020-01-04 03:00:00+01:00,45277.1125,4716.0175,6238.4974999999995,0.0,4681.1675,2337.175,451.23,25.9325,2027.73,1365.9375,40.2625,7738.3825,366.1125,162.0225,0.1325,759.3525,4726.63,24455.185,35492.12
2020-01-04 04:00:00+01:00,46088.2675,4712.5025000000005,5656.6925,0.0,4635.04,2390.4075,451.25,25.67,2447.3424999999997,1365.5575,52.120000000000005,7661.1625,368.8025,161.9025,0.1475,770.0025,5031.7875,25475.260000000002,36824.9475
2020-01-04 05:00:00+01:00,46622.457500000004,4752.1675,5917.8475,0.0,4721.0175,2419.4449999999997,451.245,25.2025,2475.24,1363.28,26.7425,7725.635,401.09000000000003,176.665,0.185,765.74,5062.79,27216.165,38623.1975
2020-01-04 06:00:00+01:00,47058.985,4773.615,5835.335,0.0,4967.1575,2418.3975,451.24,24.872500000000002,2415.6575000000003,1347.2325,58.85,7698.6025,440.9,194.845,0.215,764.23,5059.41,29303.43,40762.469999999994
2020-01-04 07:00:00+01:00,49918.1475,4829.515,5832.795,0.0,5295.5525,2663.7275,451.2225,25.1075,2131.9375,1336.9175,37.9875,7537.41,444.295,197.17,0.21,771.195,5059.74,30226.84,41713.4875
2020-01-04 08:00:00+01:00,53055.885,4882.3150000000005,5897.725,0.0,5607.795,3203.17,451.2225,25.095,1112.7475,1337.315,33.94,7508.8,444.19,196.1525,115.555,767.7574999999999,5049.4875,31224.4725,42864.3325
2020-01-04 09:00:00+01:00,56442.2875,4880.95,6091.3675,0.0,5826.8375,3468.135,451.2275,25.41,627.7675,1323.2224999999999,35.715,7293.02,440.83500000000004,194.75,1066.155,764.635,5044.615,32646.2825,45217.1
2020-01-04 10:00:00+01:00,59194.4275,4871.9975,5758.12,0.0,5754.71,3255.0875,451.2325,25.52,704.635,1326.0825,120.12,7245.1025,437.3375,195.5875,2185.6925,772.88,5001.295,33628.4125,47354.7075
2020-01-04 11:00:00+01:00,60810.38,4835.98,6096.79,0.0,5783.6025,3291.9825,449.5725,25.5075,2019.6875,1327.585,93.27,7265.764999999999,437.2625,196.825,2792.885,770.0325,4662.655,34999.2725,48933.979999999996
2020-01-04 12:00:00+01:00,61593.07,4799.7425,6517.719999999999,0.0,5522.72,3229.2775,446.2175,25.4375,1388.105,1335.3975,34.0825,7305.54,437.2,198.11,2850.8925,754.3775,5358.665,34996.5725,49598.90000000001
2020-01-04 13:00:00+01:00,60323.335,4774.695,6313.8099999999995,0.0,5517.7575,3209.4575,447.2625,25.5125,1225.5275,1332.3025,45.5575,7309.465,437.35,199.8075,2233.2825000000003,768.6025,5460.5375,34808.29,48879.98499999999
2020-01-04 14:00:00+01:00,59182.33,4780.165,7028.19,0.0,5501.285,3217.3525,451.2275,25.57,812.3824999999999,1338.74,39.900000000000006,7277.3225,437.3,199.57,1368.335,769.91,5509.2925,33968.292499999996,47229.86499999999
2020-01-04 15:00:00+01:00,58821.79,4794.35,7285.014999999999,0.0,5507.6325,3394.7,451.645,25.4475,577.83,1349.6225,60.8775,7253.515,438.75,199.3075,525.1225,772.6275,5673.84,32411.4325,45040.0
2020-01-04 16:00:00+01:00,60053.442500000005,4832.835,7805.31,0.0,5784.3675,3431.3325,451.27750000000003,25.3775,516.775,1355.7925,42.3175,7343.62,443.0375,198.085,30.2825,772.2625,5937.702499999999,31642.855,44065.2475
2020-01-04 17:00:00+01:00,62655.3575,4884.014999999999,9014.849999999999,0.0,6209.1525,3448.3825,451.2475,25.307499999999997,645.085,1351.9850000000001,76.935,7371.2925,443.03,197.615,0.45,775.11,5723.665,30508.7125,42768.685000000005
2020-01-04 18:00:00+01:00,62563.1275,4935.195,9386.0875,0.0,6365.855,3314.1625,451.6575,25.2925,1289.0325,1356.14,162.655,7515.1325,443.045,196.73,0.14500000000000002,776.0825,4992.7925,29092.9425,40761.8925
2020-01-04 19:00:00+01:00,60297.835,4959.355,9590.22,0.0,6276.11,2973.0575,453.865,25.265,1594.165,1368.4650000000001,108.505,7569.3925,443.0625,194.76749999999998,0.1625,777.2275,4228.2575,27126.5925,38011.369999999995
2020-01-04 20:00:00+01:00,56566.43,4938.71,9697.77,0.0,6294.82,3084.5175,451.14,25.2525,534.81,1379.405,15.8725,7558.4525,443.1125,194.4075,0.15,770.3874999999999,3708.2175,25028.2525,35290.267499999994
2020-01-04 21:00:00+01:00,53958.25,4915.225,9616.9875,0.0,6063.835,3192.5575,451.1075,25.4425,1121.785,1387.4075,47.0775,7670.57,443.13,194.45499999999998,0.1475,753.9625,2732.0825,22443.8575,31745.695
2020-01-04 22:00:00+01:00,52399.585,4889.625,10087.265,0.0,6019.9475,3266.83,451.1425,26.2325,1403.7825,1370.5774999999999,212.125,7899.8025,443.1,195.67,0.1575,772.755,2258.58,19311.565000000002,28264.5325
2020-01-04 23:00:00+01:00,49480.369999999995,4837.125,10441.720000000001,0.0,5981.8025,2928.9449999999997,451.11,26.7575,941.265,1358.1575,58.6425,7900.0425,442.475,194.96,0.1275,775.3925,2078.1675,16955.5975,25509.535
2020-01-05 00:00:00+01:00,46485.585,4775.8724999999995,10224.16,0.0,5604.92,2249.3625,452.26750000000004,26.997500000000002,371.6525,1355.3425,39.7475,7831.41,382.6125,194.1025,0.135,857.2525,1861.1275,14896.7725,23150.097499999996
2020-01-05 01:00:00+01:00,44290.615000000005,4752.9775,10182.895,0.0,5592.8375,2148.4475,453.89250000000004,27.1275,331.39,1354.895,28.0975,7806.907499999999,382.485,192.2825,0.14,839.8525,1500.52,13406.53,21262.57
2020-01-05 02:00:00+01:00,43683.485,4754.82,10015.795,0.0,5405.475,1855.525,454.01750000000004,27.197499999999998,400.7025,1354.74,34.4775,7979.97,382.5625,192.985,0.13,824.8125,1214.3,12152.07,19730.719999999998
2020-01-05 03:00:00+01:00,42706.9925,4752.2675,9983.0575,0.0,5491.1625,1881.0025,453.6,27.2025,677.395,1344.8975,24.247500000000002,8079.105,382.74,192.9275,0.14500000000000002,819.3225,1240.685,11029.8825,18612.254999999997
2020-01-05 04:00:00+01:00,42686.335,4748.9425,10217.1925,0.0,5363.095,1911.2675,455.2075,26.9375,450.12,1338.2775,21.1025,8077.095,382.65,193.13,0.14500000000000002,832.94,1545.665,9949.7425,17823.9425
2020-01-05 05:00:00+01:00,42193.0375,4765.4725,10205.0875,0.0,5416.0824999999995,1942.0925,456.195,26.35,336.365,1328.2475,20.36,8070.7875,384.64,194.3275,0.18,839.1675,2083.67,9114.3925,17533.0
2020-01-05 06:00:00+01:00,41307.18,4814.495,10363.635,0.0,5607.74,1973.695,458.9875,26.04,482.54499999999996,1321.505,38.195,8075.96,385.31,194.32999999999998,0.2725,829.115,2311.1525,8470.18,17176.170000000002
2020-01-05 07:00:00+01:00,42713.58,4858.0425,10479.9825,0.0,5960.52,2112.1475,458.9325,26.205000000000002,339.1825,1313.89,46.2975,8074.765,385.6175,194.4125,0.29500000000000004,827.605,2605.7650000000003,7669.82,16714.7275
2020-01-05 08:00:00+01:00,44934.347499999996,4921.92,10682.1525,0.0,6262.0875,2182.6475,459.125,26.055,407.9325,1305.445,49.597500000000004,8076.4575,385.43,195.4775,180.32,836.995,3043.4625,6835.8225,16558.1
2020-01-05 09:00:00+01:00,48232.94,4936.2725,10772.8975,0.0,6712.93,2418.85,458.74,25.9725,258.985,1297.125,31.884999999999998,8057.0175,385.7775,193.56,1983.4575,835.3325,3417.65,6300.73,18186.6525
2020-01-05 10:00:00+01:00,51039.5075,4952.2675,10795.675,0.0,6824.45,2620.2825,458.74,25.9575,383.52750000000003,1296.295,27.395,8069.2675,385.46500000000003,192.665,4162.85,837.0875,3921.9,5546.25,20125.58
2020-01-05 11:00:00+01:00,53496.4725,4930.4475,10867.4425,0.0,7060.425,2713.535,458.74,25.8975,162.815,1295.7425,75.48,8075.345,385.385,191.95749999999998,5296.93,837.8975,4554.1449999999995,5222.6575,21593.2575
2020-01-05 12:00:00+01:00,54076.5025,4795.595,10659.365,0.0,7018.0599999999995,2693.17,458.735,25.7825,421.51,1290.3875,39.94,8070.0225,385.40250000000003,194.4975,5337.1675,841.1125,4601.4725,5211.6325,21496.475000000002
2020-01-05 13:00:00+01:00,52730.1025,4709.4175,10645.7875,0.0,6983.8,2693.43,455.3125,25.78,505.21,1276.4475,16.555,8068.077499999999,385.58,195.035,4329.8775000000005,846.635,4738.5175,5426.0325,20717.6625
2020-01-05 14:00:00+01:00,51589.005,4667.955,10932.035,0.0,6956.88,2678.015,453.725,25.7875,228.4375,1267.3175,18.155,8064.8225,385.53,195.60500000000002,2707.385,841.8425,4854.795,5931.4975,19668.497499999998
2020-01-05 15:00:00+01:00,51713.755000000005,4689.7975,11087.24,0.0,7100.84,2685.6125,453.7275,25.884999999999998,780.71,1264.31,23.66,8033.1025,385.6225,196.0025,958.7874999999999,841.115,4731.6849999999995,7032.6075,18922.735
2020-01-05 16:00:00+01:00,53442.2325,4800.5725,11139.3575,0.0,7310.5875,2752.4975,453.7375,26.2175,762.51,1272.2424999999998,41.599999999999994,7968.4025,385.8025,195.765,54.23,826.9200000000001,5029.2625,8603.185,20023.074999999997
2020-01-05 17:00:00+01:00,57112.09,4963.8025,11128.605,0.0,7647.0175,2947.9700000000003,453.7375,26.6075,1280.3,1282.705,118.125,7959.495,385.49,195.4325,0.37,829.36,5197.2725,10223.1,22007.415
