time,Actual Load,Biomass,Energy storage,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Price DA,Solar,Waste,Wind Offshore,Wind Onshore,renewable
2020-01-01 00:00:00+01:00,64677.0,347.0,0.0,6483.0,44.0,195.0,253.0,6139.0,2637.0,49003.0,41.88,0.0,217.0,0.0,3361.0,12484.0
2020-01-01 01:00:00+01:00,63142.0,348.0,0.0,5576.0,44.0,203.0,374.0,5920.0,2359.0,49462.0,38.6,0.0,216.0,0.0,2810.0,11437.0
2020-01-01 02:00:00+01:00,61612.0,347.0,0.0,4257.0,44.0,203.0,0.0,5793.0,1765.0,49565.0,36.55,0.0,216.0,0.0,2655.0,10560.0
2020-01-01 03:00:00+01:00,58419.0,348.0,0.0,2874.0,44.0,201.0,0.0,5559.0,1296.0,49580.0,32.32,0.0,217.0,0.0,2736.0,9939.0
2020-01-01 04:00:00+01:00,56268.0,348.0,0.0,2823.0,44.0,200.0,0.0,5400.0,960.0,49271.0,30.85,0.0,217.0,0.0,2631.0,9339.0
2020-01-01 05:00:00+01:00,55937.0,347.0,0.0,2834.0,44.0,200.0,0.0,5347.0,940.0,49438.0,30.14,0.0,218.0,0.0,2533.0,9167.0
2020-01-01 06:00:00+01:00,56162.0,348.0,0.0,2841.0,44.0,200.0,0.0,5224.0,986.0,49542.0,30.17,0.0,217.0,0.0,2341.0,8899.0
2020-01-01 07:00:00+01:00,56390.0,348.0,0.0,2994.0,42.0,200.0,0.0,5226.0,985.0,49289.0,30.0,0.0,218.0,0.0,2185.0,8744.0
2020-01-01 08:00:00+01:00,56153.0,349.0,0.0,3061.0,42.0,200.0,0.0,5345.0,935.0,48860.0,30.65,175.0,217.0,0.0,1917.0,8721.0
2020-01-01 09:00:00+01:00,56766.0,349.0,0.0,3345.0,42.0,200.0,0.0,5444.0,784.0,48797.0,30.65,640.0,217.0,0.0,1694.0,8911.0
2020-01-01 10:00:00+01:00,58512.0,349.0,0.0,3446.0,44.0,203.0,0.0,5446.0,1036.0,48703.0,30.27,1464.0,216.0,0.0,1623.0,9918.0
2020-01-01 11:00:00+01:00,60243.0,348.0,0.0,3547.0,44.0,204.0,0.0,5367.0,1095.0,48751.0,30.34,2100.0,218.0,0.0,1578.0,10488.0
2020-01-01 12:00:00+01:00,62966.0,349.0,0.0,3593.0,45.0,204.0,0.0,5399.0,1464.0,49217.0,30.99,2426.0,217.0,0.0,1356.0,10994.0
2020-01-01 13:00:00+01:00,62086.0,348.0,0.0,3573.0,44.0,204.0,0.0,5444.0,1743.0,49196.0,30.04,2354.0,215.0,0.0,1098.0,10987.0
2020-01-01 14:00:00+01:00,59477.0,347.0,0.0,3708.0,45.0,204.0,0.0,5389.0,1499.0,48992.0,30.75,1875.0,215.0,0.0,997.0,10107.0
2020-01-01 15:00:00+01:00,57900.0,348.0,0.0,4236.0,44.0,204.0,0.0,5479.0,1964.0,49061.0,32.11,1038.0,215.0,0.0,1006.0,9835.0
2020-01-01 16:00:00+01:00,57970.0,348.0,0.0,5150.0,44.0,204.0,377.0,5896.0,3032.0,49333.0,35.98,330.0,215.0,0.0,1050.0,10656.0
2020-01-01 17:00:00+01:00,60972.0,348.0,0.0,6041.0,44.0,204.0,851.0,6176.0,3314.0,49727.0,40.4,131.0,213.0,0.0,1089.0,11058.0
2020-01-01 18:00:00+01:00,64213.0,345.0,0.0,6803.0,44.0,204.0,1312.0,6413.0,3483.0,50117.0,44.05,0.0,214.0,0.0,1199.0,11440.0
2020-01-01 19:00:00+01:00,65207.0,345.0,0.0,7192.0,44.0,204.0,1168.0,6591.0,3206.0,50313.0,46.16,0.0,213.0,0.0,1288.0,11430.0
2020-01-01 20:00:00+01:00,63617.0,345.0,0.0,7184.0,44.0,204.0,953.0,6486.0,2565.0,49956.0,44.02,0.0,213.0,0.0,1339.0,10735.0
2020-01-01 21:00:00+01:00,61578.0,345.0,0.0,6987.0,44.0,203.0,951.0,6153.0,2092.0,50259.0,40.68,0.0,213.0,0.0,1318.0,9908.0
2020-01-01 22:00:00+01:00,62420.0,344.0,0.0,6760.0,44.0,203.0,974.0,6026.0,2067.0,50052.0,40.66,0.0,212.0,0.0,1249.0,9686.0
2020-01-01 23:00:00+01:00,63170.0,342.0,0.0,6138.0,44.0,203.0,151.0,5797.0,1785.0,49707.0,36.69,0.0,211.0,0.0,1250.0,9174.0
2020-01-02 00:00:00+01:00,60536.0,340.0,0.0,5646.0,44.0,203.0,0.0,5376.0,972.0,49707.0,35.4,0.0,213.0,0.0,1317.0,8005.0
2020-01-02 01:00:00+01:00,58409.0,341.0,0.0,5305.0,44.0,203.0,0.0,5154.0,731.0,49501.0,31.98,0.0,214.0,0.0,1417.0,7643.0
2020-01-02 02:00:00+01:00,57107.0,342.0,0.0,5276.0,44.0,203.0,0.0,5075.0,714.0,49315.0,30.5,0.0,214.0,0.0,1465.0,7596.0
2020-01-02 03:00:00+01:00,54825.0,342.0,0.0,5019.0,44.0,201.0,0.0,5113.0,730.0,49138.0,28.79,0.0,214.0,0.0,1579.0,7764.0
2020-01-02 04:00:00+01:00,54173.0,342.0,0.0,5030.0,44.0,200.0,0.0,5174.0,767.0,49223.0,28.42,0.0,216.0,0.0,1646.0,7929.0
2020-01-02 05:00:00+01:00,56186.0,342.0,0.0,5128.0,44.0,200.0,0.0,5217.0,970.0,49512.0,28.75,0.0,213.0,0.0,1738.0,8267.0
2020-01-02 06:00:00+01:00,59687.0,342.0,0.0,6708.0,44.0,203.0,0.0,5533.0,1378.0,49780.0,34.16,0.0,212.0,0.0,1849.0,9102.0
2020-01-02 07:00:00+01:00,63296.0,344.0,0.0,7462.0,44.0,204.0,0.0,5946.0,1800.0,49924.0,42.07,0.0,213.0,0.0,1965.0,10055.0
2020-01-02 08:00:00+01:00,66229.0,341.0,0.0,7859.0,44.0,204.0,504.0,5993.0,2339.0,50174.0,44.89,161.0,216.0,0.0,2138.0,10972.0
2020-01-02 09:00:00+01:00,68363.0,341.0,0.0,8298.0,44.0,204.0,1245.0,6236.0,3196.0,50212.0,45.26,568.0,215.0,0.0,2350.0,12691.0
2020-01-02 10:00:00+01:00,69585.0,341.0,0.0,8408.0,44.0,203.0,1311.0,6427.0,3366.0,50376.0,45.57,1508.0,210.0,0.0,2521.0,14163.0
2020-01-02 11:00:00+01:00,70422.0,342.0,0.0,8354.0,44.0,204.0,975.0,6445.0,3619.0,50424.0,45.09,2006.0,211.0,0.0,2653.0,15065.0
2020-01-02 12:00:00+01:00,71766.0,341.0,0.0,8312.0,44.0,204.0,1608.0,6489.0,3985.0,50426.0,45.16,2268.0,213.0,0.0,2770.0,15853.0
2020-01-02 13:00:00+01:00,70309.0,341.0,0.0,8239.0,44.0,204.0,1637.0,6396.0,3917.0,50407.0,44.9,2108.0,214.0,0.0,2907.0,15669.0
2020-01-02 14:00:00+01:00,68063.0,341.0,0.0,8236.0,44.0,204.0,1075.0,6243.0,3759.0,50383.0,44.06,1696.0,214.0,0.0,3055.0,15094.0
2020-01-02 15:00:00+01:00,65977.0,342.0,0.0,7981.0,44.0,204.0,898.0,6316.0,3932.0,50415.0,43.94,1010.0,214.0,0.0,3310.0,14910.0
2020-01-02 16:00:00+01:00,65316.0,345.0,0.0,7908.0,44.0,204.0,524.0,6488.0,3505.0,50491.0,44.37,392.0,214.0,0.0,3787.0,14517.0
2020-01-02 17:00:00+01:00,67726.0,344.0,0.0,8162.0,44.0,204.0,1340.0,6796.0,3730.0,50639.0,46.05,132.0,216.0,0.0,4378.0,15380.0
2020-01-02 18:00:00+01:00,70083.0,344.0,0.0,8224.0,44.0,204.0,1503.0,6935.0,3940.0,50702.0,46.72,0.0,217.0,0.0,4844.0,16063.0
2020-01-02 19:00:00+01:00,70006.0,344.0,0.0,8258.0,44.0,204.0,1190.0,6693.0,3858.0,50639.0,46.11,0.0,218.0,0.0,5471.0,16366.0
2020-01-02 20:00:00+01:00,66487.0,342.0,0.0,8021.0,44.0,203.0,419.0,6341.0,3136.0,50409.0,43.7,0.0,217.0,0.0,5963.0,15782.0
2020-01-02 21:00:00+01:00,63214.0,342.0,0.0,7322.0,44.0,204.0,0.0,5915.0,1727.0,50185.0,34.76,0.0,218.0,0.0,6244.0,14228.0
2020-01-02 22:00:00+01:00,63664.0,342.0,0.0,6834.0,44.0,203.0,0.0,5623.0,1515.0,50258.0,33.02,0.0,218.0,0.0,6233.0,13713.0
2020-01-02 23:00:00+01:00,64558.0,341.0,0.0,6216.0,44.0,203.0,0.0,5520.0,1455.0,50182.0,33.39,0.0,218.0,0.0,6272.0,13588.0
2020-01-03 00:00:00+01:00,61475.0,342.0,0.0,4169.0,44.0,203.0,0.0,5321.0,999.0,49394.0,32.05,0.0,218.0,0.0,6594.0,13256.0
2020-01-03 01:00:00+01:00,59072.0,335.0,0.0,3917.0,44.0,200.0,0.0,5097.0,780.0,48586.0,30.75,0.0,218.0,0.0,6747.0,12959.0
2020-01-03 02:00:00+01:00,57563.0,332.0,0.0,3715.0,44.0,200.0,0.0,4855.0,624.0,48046.0,29.03,0.0,218.0,0.0,6868.0,12679.0
2020-01-03 03:00:00+01:00,54882.0,332.0,0.0,3735.0,45.0,201.0,0.0,4820.0,650.0,47389.0,24.96,0.0,219.0,0.0,7155.0,12957.0
2020-01-03 04:00:00+01:00,53689.0,330.0,0.0,3670.0,44.0,201.0,0.0,4863.0,512.0,47272.0,22.56,0.0,219.0,0.0,7501.0,13206.0
2020-01-03 05:00:00+01:00,55332.0,331.0,0.0,3778.0,44.0,201.0,0.0,4892.0,493.0,47476.0,26.16,0.0,218.0,0.0,7670.0,13386.0
2020-01-03 06:00:00+01:00,58672.0,331.0,0.0,4499.0,44.0,203.0,0.0,4984.0,674.0,48445.0,31.21,0.0,218.0,0.0,7808.0,13797.0
2020-01-03 07:00:00+01:00,62116.0,329.0,0.0,6234.0,51.0,203.0,0.0,5378.0,1699.0,49435.0,36.73,0.0,216.0,0.0,8150.0,15556.0
2020-01-03 08:00:00+01:00,64733.0,329.0,0.0,7323.0,44.0,204.0,0.0,5700.0,2345.0,49590.0,40.7,158.0,217.0,0.0,8255.0,16787.0
2020-01-03 09:00:00+01:00,66187.0,332.0,0.0,7650.0,42.0,204.0,0.0,5992.0,2582.0,49745.0,44.18,496.0,218.0,0.0,7894.0,17296.0
2020-01-03 10:00:00+01:00,66633.0,332.0,0.0,7575.0,42.0,204.0,387.0,6124.0,2346.0,49695.0,44.05,1091.0,217.0,0.0,7808.0,17701.0
2020-01-03 11:00:00+01:00,67002.0,332.0,0.0,6986.0,42.0,204.0,458.0,6119.0,2094.0,49703.0,41.92,1523.0,218.0,0.0,7892.0,17960.0
2020-01-03 12:00:00+01:00,67918.0,332.0,0.0,7153.0,45.0,204.0,527.0,6032.0,2444.0,49317.0,41.6,1763.0,217.0,0.0,8130.0,18701.0
2020-01-03 13:00:00+01:00,66405.0,330.0,0.0,7397.0,45.0,204.0,678.0,5823.0,1982.0,48883.0,39.23,1675.0,219.0,0.0,8020.0,17830.0
2020-01-03 14:00:00+01:00,64465.0,330.0,0.0,7591.0,45.0,204.0,854.0,5633.0,1931.0,48970.0,39.04,1311.0,218.0,0.0,7498.0,16703.0
2020-01-03 15:00:00+01:00,62520.0,331.0,0.0,7924.0,45.0,203.0,198.0,5560.0,1705.0,48964.0,38.41,753.0,218.0,0.0,6801.0,15150.0
2020-01-03 16:00:00+01:00,62111.0,329.0,0.0,7962.0,47.0,204.0,372.0,5769.0,1433.0,49076.0,38.91,328.0,218.0,0.0,6001.0,13860.0
2020-01-03 17:00:00+01:00,64768.0,326.0,0.0,8293.0,49.0,204.0,1440.0,6148.0,3158.0,49338.0,43.51,139.0,220.0,0.0,5652.0,15423.0
2020-01-03 18:00:00+01:00,67743.0,326.0,0.0,8345.0,49.0,204.0,1813.0,6570.0,3409.0,49401.0,45.2,0.0,220.0,0.0,5497.0,15802.0
2020-01-03 19:00:00+01:00,67555.0,330.0,0.0,8187.0,48.0,204.0,1584.0,6641.0,3252.0,49436.0,45.15,0.0,220.0,0.0,5101.0,15324.0
2020-01-03 20:00:00+01:00,64439.0,332.0,0.0,7892.0,48.0,203.0,857.0,6128.0,2572.0,48630.0,39.35,0.0,220.0,0.0,4625.0,13657.0
2020-01-03 21:00:00+01:00,61173.0,332.0,0.0,7326.0,48.0,204.0,0.0,5747.0,1472.0,48809.0,32.34,0.0,219.0,0.0,4134.0,11685.0
2020-01-03 22:00:00+01:00,61793.0,333.0,0.0,6976.0,48.0,203.0,0.0,5691.0,1496.0,49336.0,39.15,0.0,221.0,0.0,3877.0,11397.0
2020-01-03 23:00:00+01:00,63313.0,332.0,0.0,6092.0,48.0,203.0,314.0,5462.0,1963.0,48380.0,37.85,0.0,222.0,0.0,3573.0,11330.0
2020-01-04 00:00:00+01:00,60755.0,328.0,0.0,5238.0,49.0,201.0,0.0,5233.0,1453.0,47177.0,34.81,0.0,221.0,0.0,3229.0,10243.0
2020-01-04 01:00:00+01:00,58275.0,330.0,0.0,4962.0,49.0,201.0,0.0,4781.0,790.0,46731.0,32.05,0.0,221.0,0.0,3155.0,9056.0
2020-01-04 02:00:00+01:00,56777.0,331.0,0.0,4695.0,49.0,202.0,0.0,4631.0,768.0,46980.0,30.14,0.0,220.0,0.0,3127.0,8857.0
2020-01-04 03:00:00+01:00,54045.0,332.0,0.0,4452.0,48.0,202.0,0.0,4573.0,693.0,47054.0,28.55,0.0,220.0,0.0,3052.0,8650.0
2020-01-04 04:00:00+01:00,52840.0,333.0,0.0,4187.0,48.0,202.0,0.0,4537.0,625.0,46680.0,26.24,0.0,221.0,0.0,3120.0,8615.0
2020-01-04 05:00:00+01:00,53767.0,332.0,0.0,4266.0,49.0,201.0,0.0,4620.0,619.0,46705.0,27.55,0.0,219.0,0.0,3042.0,8613.0
2020-01-04 06:00:00+01:00,55435.0,331.0,0.0,4622.0,48.0,202.0,0.0,4727.0,889.0,47286.0,27.16,0.0,217.0,0.0,3067.0,9014.0
2020-01-04 07:00:00+01:00,57693.0,333.0,0.0,5287.0,48.0,201.0,0.0,4856.0,858.0,48091.0,28.79,0.0,217.0,0.0,3043.0,9090.0
2020-01-04 08:00:00+01:00,59959.0,332.0,0.0,5955.0,48.0,201.0,0.0,5071.0,1289.0,48169.0,31.83,178.0,217.0,0.0,3131.0,10001.0
2020-01-04 09:00:00+01:00,62023.0,331.0,0.0,6217.0,46.0,201.0,0.0,5383.0,1869.0,48280.0,36.67,652.0,216.0,0.0,3370.0,11605.0
2020-01-04 10:00:00+01:00,63118.0,329.0,0.0,6544.0,48.0,201.0,145.0,5448.0,2355.0,48536.0,39.57,1497.0,216.0,0.0,3512.0,13141.0
2020-01-04 11:00:00+01:00,63498.0,333.0,0.0,6501.0,48.0,201.0,0.0,5348.0,2286.0,48395.0,36.11,2269.0,216.0,0.0,3439.0,13675.0
2020-01-04 12:00:00+01:00,64499.0,333.0,0.0,6616.0,49.0,202.0,0.0,5051.0,2227.0,48277.0,34.77,2734.0,215.0,0.0,3409.0,13754.0
2020-01-04 13:00:00+01:00,62680.0,332.0,0.0,6538.0,49.0,201.0,0.0,4883.0,1662.0,48339.0,32.07,2680.0,211.0,0.0,3692.0,13249.0
2020-01-04 14:00:00+01:00,60038.0,333.0,0.0,6353.0,49.0,202.0,0.0,4787.0,1217.0,48122.0,31.83,2284.0,211.0,0.0,3716.0,12337.0
2020-01-04 15:00:00+01:00,58183.0,332.0,0.0,6596.0,48.0,202.0,108.0,4760.0,1354.0,47788.0,31.95,1465.0,213.0,0.0,3435.0,11346.0
2020-01-04 16:00:00+01:00,57911.0,332.0,0.0,6921.0,49.0,201.0,448.0,4888.0,1563.0,47834.0,32.25,557.0,212.0,0.0,3058.0,10398.0
2020-01-04 17:00:00+01:00,61293.0,332.0,0.0,7386.0,48.0,202.0,761.0,5440.0,3018.0,48350.0,41.81,139.0,213.0,0.0,2924.0,11853.0
2020-01-04 18:00:00+01:00,65281.0,330.0,0.0,7604.0,48.0,202.0,1474.0,5868.0,3346.0,49274.0,44.24,0.0,214.0,0.0,2866.0,12410.0
2020-01-04 19:00:00+01:00,66060.0,331.0,0.0,7595.0,48.0,202.0,1881.0,6102.0,3152.0,49294.0,44.0,0.0,214.0,0.0,2835.0,12420.0
2020-01-04 20:00:00+01:00,63440.0,332.0,0.0,7368.0,48.0,202.0,1018.0,5678.0,2604.0,49171.0,39.53,0.0,213.0,0.0,2691.0,11305.0
2020-01-04 21:00:00+01:00,61142.0,332.0,0.0,6820.0,48.0,202.0,373.0,5400.0,1726.0,49292.0,34.46,0.0,213.0,0.0,2467.0,9925.0
2020-01-04 22:00:00+01:00,62332.0,332.0,0.0,6931.0,48.0,202.0,635.0,5293.0,1808.0,49267.0,39.75,0.0,213.0,0.0,2189.0,9622.0
2020-01-04 23:00:00+01:00,63836.0,332.0,0.0,7164.0,48.0,201.0,749.0,5041.0,1683.0,49142.0,37.95,0.0,214.0,0.0,2043.0,9099.0
2020-01-05 00:00:00+01:00,61715.0,334.0,0.0,6809.0,48.0,201.0,0.0,4826.0,1338.0,48958.0,33.1,0.0,214.0,0.0,1915.0,8413.0
2020-01-05 01:00:00+01:00,59372.0,333.0,0.0,6346.0,48.0,202.0,0.0,4730.0,771.0,48714.0,32.28,0.0,213.0,0.0,1859.0,7693.0
2020-01-05 02:00:00+01:00,57802.0,333.0,0.0,6304.0,48.0,201.0,0.0,4479.0,527.0,48977.0,31.18,0.0,213.0,0.0,1807.0,7146.0
2020-01-05 03:00:00+01:00,55004.0,332.0,0.0,6146.0,48.0,201.0,0.0,4247.0,257.0,48714.0,30.1,0.0,214.0,0.0,1887.0,6723.0
2020-01-05 04:00:00+01:00,53552.0,331.0,0.0,6131.0,48.0,201.0,0.0,4069.0,259.0,48808.0,29.96,0.0,214.0,0.0,1930.0,6589.0
2020-01-05 05:00:00+01:00,53965.0,331.0,0.0,6123.0,48.0,201.0,0.0,3960.0,265.0,48795.0,29.88,0.0,213.0,0.0,1890.0,6446.0
2020-01-05 06:00:00+01:00,55148.0,333.0,0.0,6212.0,48.0,202.0,0.0,3981.0,193.0,48860.0,30.38,0.0,213.0,0.0,1811.0,6318.0
2020-01-05 07:00:00+01:00,56500.0,333.0,0.0,6469.0,48.0,202.0,0.0,4245.0,258.0,49036.0,31.15,0.0,212.0,0.0,1832.0,6668.0
2020-01-05 08:00:00+01:00,57731.0,333.0,0.0,6483.0,48.0,202.0,0.0,4434.0,496.0,49161.0,32.09,181.0,213.0,0.0,1865.0,7309.0
2020-01-05 09:00:00+01:00,59798.0,332.0,0.0,6523.0,47.0,201.0,208.0,4653.0,1234.0,48940.0,34.27,820.0,213.0,0.0,1915.0,8954.0
2020-01-05 10:00:00+01:00,61552.0,332.0,0.0,6719.0,47.0,201.0,292.0,4754.0,1543.0,49539.0,37.53,2067.0,213.0,0.0,1856.0,10552.0
2020-01-05 11:00:00+01:00,62646.0,332.0,0.0,7166.0,44.0,202.0,329.0,4821.0,1829.0,49912.0,38.99,3045.0,213.0,0.0,1556.0,11583.0
2020-01-05 12:00:00+01:00,64433.0,332.0,0.0,7509.0,43.0,202.0,519.0,4742.0,2268.0,50022.0,38.15,3506.0,213.0,0.0,1439.0,12287.0
2020-01-05 13:00:00+01:00,62341.0,330.0,0.0,7429.0,43.0,202.0,806.0,4615.0,2558.0,50142.0,35.37,3504.0,212.0,0.0,1369.0,12376.0
2020-01-05 14:00:00+01:00,58923.0,329.0,0.0,7202.0,42.0,202.0,805.0,4594.0,1642.0,50262.0,34.44,3056.0,212.0,0.0,1280.0,10901.0
2020-01-05 15:00:00+01:00,56802.0,332.0,0.0,7243.0,40.0,202.0,469.0,4518.0,1273.0,49998.0,36.1,2032.0,212.0,0.0,1261.0,9416.0
2020-01-05 16:00:00+01:00,56537.0,331.0,0.0,7381.0,31.0,202.0,398.0,4730.0,2025.0,50219.0,40.59,746.0,213.0,0.0,1175.0,9007.0
2020-01-05 17:00:00+01:00,60164.0,331.0,0.0,7938.0,28.0,202.0,926.0,5139.0,3223.0,51198.0,44.68,149.0,213.0,0.0,1272.0,10114.0
2020-01-05 18:00:00+01:00,65601.0,328.0,0.0,8122.0,31.0,202.0,1831.0,5815.0,4292.0,51553.0,46.16,0.0,211.0,0.0,1577.0,12012.0
2020-01-05 19:00:00+01:00,67364.0,327.0,0.0,8168.0,28.0,202.0,1895.0,6087.0,4574.0,51240.0,45.64,0.0,213.0,0.0,1728.0,12716.0
2020-01-05 20:00:00+01:00,65234.0,328.0,0.0,8107.0,31.0,201.0,946.0,5920.0,3482.0,50986.0,42.68,0.0,213.0,0.0,1792.0,11522.0
2020-01-05 21:00:00+01:00,62921.0,328.0,0.0,7932.0,29.0,201.0,623.0,5567.0,2399.0,50845.0,37.26,0.0,214.0,0.0,1872.0,10166.0
2020-01-05 22:00:00+01:00,63516.0,330.0,0.0,7818.0,28.0,201.0,482.0,5191.0,2037.0,50626.0,37.57,0.0,214.0,0.0,1967.0,9525.0
2020-01-05 23:00:00+01:00,64830.0,330.0,0.0,7724.0,26.0,201.0,449.0,4713.0,1430.0,50671.0,35.54,0.0,213.0,0.0,2064.0,8537.0
2020-01-06 00:00:00+01:00,63045.0,330.0,0.0,5913.0,24.0,201.0,65.0,4259.0,706.0,50385.0,29.16,0.0,214.0,0.0,2093.0,7388.0
2020-01-06 01:00:00+01:00,61479.0,330.0,0.0,4974.0,26.0,201.0,0.0,4065.0,638.0,50108.0,29.0,0.0,214.0,0.0,2238.0,7271.0
2020-01-06 02:00:00+01:00,60706.0,331.0,0.0,4774.0,25.0,201.0,0.0,3967.0,391.0,50204.0,29.08,0.0,211.0,0.0,2291.0,6980.0
2020-01-06 03:00:00+01:00,58696.0,330.0,0.0,4275.0,16.0,198.0,0.0,3907.0,323.0,50793.0,27.72,0.0,206.0,0.0,2285.0,6845.0
2020-01-06 04:00:00+01:00,58422.0,332.0,0.0,4276.0,0.0,198.0,0.0,3904.0,385.0,51096.0,27.03,0.0,205.0,0.0,2341.0,6962.0
2020-01-06 05:00:00+01:00,61734.0,332.0,0.0,4872.0,7.0,199.0,0.0,3924.0,684.0,51092.0,28.98,0.0,203.0,0.0,2605.0,7545.0
2020-01-06 06:00:00+01:00,67862.0,333.0,0.0,6803.0,0.0,202.0,0.0,4199.0,1638.0,51645.0,33.18,0.0,203.0,0.0,2947.0,9117.0
2020-01-06 07:00:00+01:00,74311.0,333.0,0.0,7759.0,0.0,201.0,0.0,4839.0,2949.0,51653.0,43.13,0.0,205.0,0.0,3437.0,11558.0
2020-01-06 08:00:00+01:00,77083.0,334.0,0.0,7999.0,0.0,488.0,332.0,5427.0,3038.0,51780.0,44.52,177.0,208.0,0.0,4020.0,12996.0
2020-01-06 09:00:00+01:00,76972.0,332.0,0.0,8139.0,40.0,811.0,776.0,5657.0,2706.0,51774.0,44.96,749.0,209.0,0.0,4569.0,14013.0
2020-01-06 10:00:00+01:00,76187.0,334.0,0.0,8236.0,250.0,814.0,478.0,5627.0,3115.0,51914.0,44.0,1899.0,209.0,0.0,4373.0,15348.0
2020-01-06 11:00:00+01:00,75411.0,333.0,0.0,8247.0,328.0,288.0,279.0,5483.0,3017.0,52046.0,42.46,2877.0,210.0,0.0,3886.0,15596.0
2020-01-06 12:00:00+01:00,74804.0,334.0,0.0,8087.0,306.0,201.0,147.0,5182.0,3030.0,52138.0,41.3,3326.0,212.0,0.0,3536.0,15408.0
2020-01-06 13:00:00+01:00,72542.0,333.0,0.0,8130.0,327.0,202.0,73.0,4956.0,2628.0,52408.0,40.51,3272.0,209.0,0.0,3379.0,14568.0
2020-01-06 14:00:00+01:00,69884.0,332.0,0.0,8117.0,352.0,202.0,48.0,4650.0,2158.0,52586.0,41.22,2758.0,210.0,0.0,3302.0,13200.0
2020-01-06 15:00:00+01:00,67835.0,333.0,0.0,8210.0,374.0,202.0,82.0,4811.0,2298.0,52554.0,43.28,1706.0,210.0,0.0,3225.0,12373.0
2020-01-06 16:00:00+01:00,67384.0,333.0,0.0,8185.0,339.0,202.0,194.0,5016.0,2549.0,52563.0,43.68,568.0,209.0,0.0,3655.0,12121.0
2020-01-06 17:00:00+01:00,71007.0,333.0,0.0,8456.0,213.0,201.0,1158.0,5714.0,3737.0,52587.0,47.9,138.0,214.0,0.0,4521.0,14443.0
2020-01-06 18:00:00+01:00,75486.0,333.0,0.0,8457.0,14.0,202.0,1972.0,6196.0,5540.0,52478.0,48.91,0.0,216.0,0.0,4850.0,16919.0
2020-01-06 19:00:00+01:00,75934.0,332.0,0.0,8439.0,7.0,201.0,2922.0,6487.0,5253.0,52368.0,49.01,0.0,216.0,0.0,5074.0,17146.0
2020-01-06 20:00:00+01:00,71398.0,333.0,0.0,8344.0,11.0,201.0,1626.0,6386.0,3482.0,52308.0,47.03,0.0,215.0,0.0,5690.0,15891.0
2020-01-06 21:00:00+01:00,67147.0,333.0,0.0,8143.0,11.0,201.0,349.0,5859.0,2366.0,52306.0,40.41,0.0,217.0,0.0,5867.0,14425.0
2020-01-06 22:00:00+01:00,66939.0,334.0,0.0,8064.0,17.0,201.0,333.0,5451.0,1736.0,52359.0,38.26,0.0,222.0,0.0,5415.0,12936.0
2020-01-06 23:00:00+01:00,67634.0,334.0,0.0,8067.0,17.0,201.0,446.0,5065.0,1437.0,52041.0,35.91,0.0,221.0,0.0,5286.0,12122.0
2020-01-07 00:00:00+01:00,64706.0,333.0,0.0,7003.0,22.0,201.0,0.0,4371.0,1093.0,51727.0,32.1,0.0,221.0,0.0,4916.0,10713.0
2020-01-07 01:00:00+01:00,62557.0,332.0,0.0,6484.0,43.0,200.0,0.0,4148.0,856.0,51320.0,31.07,0.0,221.0,0.0,4683.0,10019.0
2020-01-07 02:00:00+01:00,61291.0,333.0,0.0,6243.0,44.0,200.0,0.0,4070.0,752.0,51011.0,29.99,0.0,220.0,0.0,4131.0,9286.0
2020-01-07 03:00:00+01:00,58795.0,333.0,0.0,6055.0,44.0,197.0,0.0,3945.0,617.0,50617.0,29.05,0.0,221.0,0.0,3718.0,8613.0
2020-01-07 04:00:00+01:00,57950.0,333.0,0.0,5854.0,45.0,197.0,0.0,3966.0,728.0,50210.0,29.65,0.0,222.0,0.0,3421.0,8448.0
2020-01-07 05:00:00+01:00,60498.0,333.0,0.0,6893.0,45.0,197.0,0.0,4117.0,939.0,50940.0,31.79,0.0,217.0,0.0,3176.0,8565.0
2020-01-07 06:00:00+01:00,65841.0,334.0,0.0,8207.0,44.0,200.0,0.0,4661.0,1937.0,51745.0,40.87,0.0,220.0,0.0,3041.0,9973.0
2020-01-07 07:00:00+01:00,71895.0,335.0,0.0,8414.0,44.0,200.0,1352.0,5515.0,4392.0,52005.0,49.01,0.0,219.0,0.0,2900.0,13142.0
2020-01-07 08:00:00+01:00,74077.0,333.0,0.0,8376.0,45.0,201.0,2416.0,6177.0,5619.0,52064.0,51.09,164.0,221.0,0.0,2953.0,15246.0
2020-01-07 09:00:00+01:00,73961.0,332.0,0.0,8414.0,45.0,201.0,2730.0,6494.0,5396.0,52106.0,51.12,465.0,221.0,0.0,2941.0,15628.0
2020-01-07 10:00:00+01:00,73557.0,332.0,0.0,8442.0,45.0,201.0,2902.0,6468.0,5385.0,52150.0,49.83,1049.0,221.0,0.0,2915.0,16149.0
2020-01-07 11:00:00+01:00,73625.0,333.0,0.0,8376.0,45.0,200.0,2665.0,6342.0,5188.0,52210.0,49.16,1549.0,222.0,0.0,2899.0,16311.0
2020-01-07 12:00:00+01:00,73612.0,333.0,0.0,8293.0,44.0,201.0,2372.0,6078.0,4870.0,52298.0,48.43,1937.0,221.0,0.0,2995.0,16213.0
